,EarthquakeMagnitude,Modynecm,Strikedeg,Dipdeg,RakeAngledeg,MechanismBasedonRakeAngle,Pplungedeg,Ptrenddeg,Tplungedeg,Ttrenddeg,HypocenterLatitudedeg,HypocenterLongitudedeg,HypocenterDepthkm,DepthtoTopOfFaultRuptureModel,FaultRuptureLengthforCalculationofRykm,FaultRuptureWidthkm,FaultRuptureAreakm2,AvgFaultDispcm,RiseTimes,AvgSlipVelocitycms,StaticStressDropbars,PreferredRuptureVelocitykms,AverageVrVs,PercentofMomentReleaseintheTop5KmofCrust,DepthtoTopofShallowestAsperitykm,EarthquakeinExtensionalRegime1Yes0No,SlipRatemmYr,EpiDkm,HypDkm,JoynerBooreDistkm,RmsDkm,ClstDkm,Rx,SourcetoSiteAzimuthdeg,X,ThetaDdeg,SSGAStrikeSlip,Y,PhiDdeg,SSGADipSlip,s,ctildepr,D,RfnHyp,RfpHyp,T,GMXsC1,GMXsC2,GMXsC3,CampbellsGEOCODE,BrayandRodriguezMarekSGS,Depth,PreferredNEHRPBasedonVs30,Vs30msselectedforanalysis,NEHRPClassificationfromCGSsSiteConditionMap,DepthtoBasementRock,Age,GrainSize,DepositionalHistory,H1azimthdegrees,H2azimithdegrees,HPH1Hz,HPH2Hz,LPH1Hz,LPH2Hz,AveStrikedeg,U,IDPv4,XCI,XCI1,Damping,RotDpercentile,PGAg,PGVcmsec,PGDcm,T0010S,T0020S,T0022S,T0025S,T0029S,T0030S,T0032S,T0035S,T0036S,T0040S,T0042S,T0044S,T0045S,T0046S,T0048S,T0050S,T0055S,T0060S,T0065S,T0067S,T0070S,T0075S,T0080S,T0085S,T0090S,T0095S,T0100S,T0110S,T0120S,T0130S,T0133S,T0140S,T0150S,T0160S,T0170S,T0180S,T0190S,T0200S,T0220S,T0240S,T0250S,T0260S,T0280S,T0290S,T0300S,T0320S,T0340S,T0350S,T0360S,T0380S,T0400S,T0420S,T0440S,T0450S,T0460S,T0480S,T0500S,T0550S,T0600S,T0650S,T0667S,T0700S,T0750S,T0800S,T0850S,T0900S,T0950S,T1000S,T1100S,T1200S,T1300S,T1400S,T1500S,T1600S,T1700S,T1800S,T1900S,T2000S,T2200S,T2400S,T2500S,T2600S,T2800S,T3000S,T3200S,T3400S,T3500S,T3600S,T3800S,T4000S,T4200S,T4400S,T4600S,T4800S,T5000S,T5500S,T6000S,T6500S,T7000S,T7500S,T8000S,T8500S,T9000S,T9500S,T10000S,T11000S,T12000S,T13000S,T14000S,T15000S,T20000S
366,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.806074433259795,0.8609176617798399,45.05103913104276,24.53868174811825,2.576543329728819,0.7858363162450926,49.054471059310124,2.505347204879067,0,2.009610007414909,11.63,16.71,9.45,16.95,16.39,12.34,77.61,0.37,68.68,0.13,0.12,88.08,0.0,9.188761578685423,2.1380587592943527,12.362854432685564,-0.14919319481131077,0.06199807717142047,7.244269220461524,0,3,3,0,2,2,3,286.41,2,1.7216840861840887,14,4,10,0.0,90.0,0.3,0.5,23.0,20.0,135.97,31.90685602780352,0.9193748883100779,0.12177642474751392,-0.03425883000996174,0.5,50,0.12378,5.3745,0.38801,0.12417,0.1259423,0.1261199,0.1254413,0.1271679,0.1272863,0.1279661,0.128784,0.1255639,0.1296508,0.1301591,0.1367654,0.1472629,0.1387758,0.1448104,0.1488927,0.1775783,0.16821,0.1757385,0.1629014,0.2159646,0.2414748,0.222637,0.3092789,0.3040375,0.4067493,0.4353094,0.443938,0.4757797,0.3401828,0.3393157,0.3119239,0.343722,0.2218607,0.2657789,0.2578131,0.2824612,0.2617503,0.3018247,0.327594,0.3435134,0.328081,0.3208411,0.3551983,0.3760834,0.3694144,0.3583264,0.3549682,0.3248535,0.3077557,0.3026769,0.2595806,0.2396906,0.2303768,0.2219351,0.2065449,0.1817214,0.1203135,0.08493891,0.06084161,0.06150812,0.05168253,0.04278715,0.03721913,0.03500505,0.0381093,0.03422444,0.03356615,0.03297812,0.02599698,0.02323788,0.02124607,0.01769085,0.01830687,0.01510267,0.01072343,0.008238027,0.007685042,0.005138011,0.005217844,0.005515,0.00385509,0.003252624,0.003900784,0.002171935,0.002006262,0.0019474,0.001837188,0.00154392,0.001294932,0.001211649,0.001133005,0.0009196569,0.0008393531,0.0007689307,0.000626092,0.0005176823,0.0004355044,0.0003700824,0.0003189005,0.0002767445,0.0002430528,0.0002144996,0.0001910238,0.0001712069,0.0001395693,0.0001160878,9.8008e-05,8.401369e-05,7.266193e-05,4.011427e-05
367,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,57.84587595870822,0.8660175245819315,44.72768777717896,24.510486661804897,2.5777394315273368,0.7858272118995971,49.03262966914864,2.505859155926394,0,1.938015009893683,13.11,17.77,11.35,17.79,15.49,-11.35,-90.0,0.63,78.59,0.12,0.46,0.97,0.46,9.302407890802879,2.234094580582973,12.676228452958297,-0.14080692281947849,0.08467266136897324,7.185394301389248,0,3,3,0,2,2,3,274.15,2,1.8620514838058022,14,4,10,0.0,90.0,0.3,0.3,20.0,18.0,135.97,31.309993376300138,0.9300281037734374,0.11729835289024586,-0.026585553300436337,0.5,50,0.11343,6.6337,0.68355,0.1138012,0.1145003,0.1145407,0.1152433,0.1154207,0.116661,0.1166011,0.1176019,0.1174419,0.1190393,0.1188405,0.1206155,0.1182,0.1203102,0.1211859,0.1194583,0.115365,0.1251746,0.1203909,0.1296658,0.1416626,0.1539582,0.1688624,0.192587,0.1977379,0.187802,0.2016122,0.1996731,0.2000052,0.2046031,0.2174853,0.2183008,0.2817973,0.3356218,0.3839386,0.3966936,0.403298,0.4124572,0.4102126,0.3535133,0.2938993,0.2736024,0.2262139,0.2168397,0.2093195,0.1992161,0.2022198,0.1991413,0.193385,0.2113408,0.1822182,0.1937401,0.1608198,0.1923605,0.1939761,0.152381,0.1643114,0.1603695,0.1388599,0.1126545,0.1045706,0.109963,0.08026646,0.07770526,0.06873132,0.06107011,0.06787387,0.0594871,0.04658057,0.04513507,0.03059862,0.02601401,0.02701703,0.0315941,0.02760487,0.01994208,0.01775506,0.01490709,0.01136041,0.008697272,0.0076319,0.005980046,0.00490433,0.004479927,0.003684683,0.003168735,0.002940112,0.002730522,0.002414399,0.002061828,0.001866567,0.001608675,0.001438133,0.001296211,0.001176402,0.0009466268,0.0007835358,0.0006616595,0.0005676187,0.0004928794,0.0004322646,0.0003823152,0.0003406114,0.0003055674,0.0002755731,0.0002276087,0.000191094,0.0001628191,0.000140319,0.0001222564,6.873318e-05
368,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.46892922620152,0.8671974680615637,44.969209132529336,24.315450362481133,2.576377604349737,0.7855927943888664,48.97739838484581,2.4976448508662594,0,1.9949839991732015,5.08,13.03,3.55,13.36,11.29,1.9,28.22,0.37,4.49,0.2772799980127247,0.46,47.9,0.4031891262268274,9.227002967491787,2.1831189842256142,12.591972715789744,-0.14589246512678403,0.06628632188439786,6.833855117061934,7,7,0,2,0,2,2,486.67,1,1.8424022086101572,14,4,10,0.0,90.0,0.2,0.2,50.0,40.0,135.97,34.601465663585174,0.9151818822278159,0.12191658149666729,-0.035458490265894205,0.5,50,0.11002,6.0018,0.61571,0.1102472,0.1118243,0.111639,0.1138626,0.1155376,0.1147383,0.124722,0.1278193,0.1181804,0.1263364,0.2079335,0.1689779,0.1632635,0.122731,0.1528698,0.1720108,0.1446981,0.1712955,0.1678574,0.1559131,0.1815058,0.1676998,0.2210217,0.1885293,0.2248658,0.2363472,0.4188243,0.3475256,0.3272477,0.346445,0.2853802,0.3462602,0.3743472,0.3079163,0.2638338,0.2491927,0.2777566,0.2552854,0.2585851,0.2558453,0.2690813,0.2820302,0.3011977,0.2985641,0.3129444,0.3252531,0.2762419,0.2690756,0.2893301,0.2372548,0.2258616,0.220211,0.2134123,0.201302,0.187552,0.1650708,0.1347056,0.1337995,0.1273188,0.1105774,0.1034301,0.09632777,0.08847738,0.08370633,0.07227588,0.06872135,0.06573447,0.05702676,0.04411859,0.03291811,0.02749097,0.02122091,0.01658389,0.01437258,0.01239316,0.01073548,0.009366452,0.00824034,0.006743757,0.005782881,0.005362041,0.004953582,0.004174327,0.00344327,0.002813602,0.002485843,0.002339799,0.002204703,0.001964412,0.001759241,0.001583341,0.00143198,0.001301128,0.001187473,0.001088228,0.0008890334,0.0007406131,0.0006268795,0.0005376374,0.0004662231,0.0004081154,0.0003602332,0.0003202719,0.0002865826,0.0002579223,0.0002121255,0.0001775062,0.0001507135,0.0001295597,0.0001125691,6.278213e-05
369,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,59.17535220039483,0.8619968813341099,44.657455964448964,24.3333181275639,2.5766890064940355,0.7857140737481539,49.08458275479356,2.499777464442334,0,2.0055730201118265,5.79,13.32,3.46,13.39,12.53,6.76,90.0,0.59,65.02,0.25,0.46,69.63,0.16,9.190389742078377,2.2163622560839746,12.585823814838003,-0.1616564644505925,0.10071657550923574,6.255582325810365,0,8,1,2,1,2,2,398.49,1,1.8624815878331464,13,4,8,270.0,0.0,0.3,0.3,23.0,23.0,135.97,32.04472847474883,0.9444883968517216,0.11889899714663198,-0.03967601387817693,0.5,50,0.28745,8.1041,0.8253,0.2886191,0.2932257,0.3067015,0.3078617,0.3336196,0.3226985,0.3680799,0.3318161,0.3299291,0.3449222,0.4019142,0.3973183,0.4618967,0.4515194,0.45743,0.4424118,0.5194579,0.5739421,0.5589284,0.6869481,0.7136695,0.7648204,0.5894158,0.5678174,0.5478888,0.4957384,0.6854342,0.9052544,0.898408,1.730815,2.034203,2.302408,1.562349,0.9923681,0.7445758,0.8453848,0.7776371,0.7538891,0.8848681,0.9721048,0.8416993,0.8284773,0.832453,0.7539073,0.679822,0.5185128,0.3728932,0.3200996,0.2831903,0.218841,0.1683226,0.1364043,0.1123241,0.1061943,0.09758,0.084048,0.08151024,0.0867283,0.09501985,0.08750549,0.08625402,0.09147282,0.09916341,0.08038071,0.06852771,0.06139406,0.05621912,0.05377813,0.0438164,0.03707276,0.03848998,0.02773059,0.02027393,0.01803144,0.016064,0.01428909,0.01300698,0.01168084,0.009371717,0.007849953,0.007278159,0.006676717,0.005824008,0.004917564,0.004309885,0.003816659,0.003595177,0.00338926,0.003018609,0.002700593,0.002425826,0.002187857,0.001981105,0.001800825,0.001642279,0.001325711,0.00109092,0.0009122716,0.0007743011,0.0006653711,0.0005779408,0.0005067349,0.0004479864,0.0003987202,0.0003574036,0.000292056,0.0002432326,0.0002057807,0.0001764117,0.0001529474,8.47976e-05
370,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.2029158218903,0.8605534525927626,44.66612098934923,24.679945584693574,2.5746302237681147,0.7858993069832682,49.00610705068715,2.5021434866179355,0,1.9694663344363068,4.04,12.66,1.1,12.63,10.61,-0.89,-125.61,0.63,36.37,0.372433562718086,0.46,34.7,0.4116865187550517,8.277042244971465,2.1343179774740277,12.432946460495796,-0.09420749105964162,0.048076507861787625,7.278321274305522,0,7,0,2,0,2,2,477.09,1,2.0302202777348852,14,4,10,0.0,90.0,0.5,0.3,23.0,22.0,135.97,32.920204854627094,0.8557221128005997,0.12355882600757348,-0.03138397926904968,0.5,50,0.3233,10.028,0.58654,0.3245539,0.3272096,0.3333369,0.3470247,0.3525374,0.3576015,0.3830547,0.4594192,0.4422714,0.4910625,0.4605508,0.5091434,0.5407578,0.5270045,0.5077573,0.6007517,1.165679,1.220933,1.065189,1.15873,1.461968,2.399532,2.023628,1.538666,1.198633,1.323729,1.23439,1.387315,1.28849,1.109338,0.9849631,0.8103024,0.8121428,0.9937177,1.054272,0.9995689,0.9764744,0.8927866,0.897057,0.7129325,0.7991593,0.8603223,0.8171645,0.7873386,0.7412442,0.6049812,0.4927372,0.4522966,0.4081056,0.334975,0.2852253,0.2605631,0.2374536,0.2267833,0.2163403,0.1959235,0.1738769,0.1295112,0.09447736,0.08163083,0.07243113,0.06959476,0.0647181,0.06202256,0.05536539,0.04516338,0.03935251,0.03583176,0.02978639,0.02401378,0.0198398,0.01718076,0.01527474,0.01351018,0.0121618,0.01033411,0.009280084,0.008335908,0.006731462,0.005506347,0.004996477,0.004560297,0.003988686,0.003296726,0.002842452,0.00248642,0.002330861,0.002191947,0.001947288,0.001740807,0.001565384,0.001413211,0.001281974,0.001168566,0.001070205,0.0008696732,0.0007204691,0.0006068172,0.0005179979,0.0004476849,0.0003906508,0.0003438028,0.0003052234,0.0002727871,0.0002450931,0.0002013909,0.0001684095,0.0001429674,0.0001228717,0.0001067988,5.963439e-05
371,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,59.12560359579226,0.8597313329624561,45.78915186423728,24.39160942221872,2.5782268866012967,0.7850901462567221,48.95428444315961,2.4985351455496625,0,1.9191105799229449,1.35,12.08,0.0,12.18,10.82,2.4,90.0,0.25,41.24,0.18,0.46,50.24,0.29,9.169113310027136,2.133188749914014,12.442552054745576,-0.14579922410319762,0.06953882316186819,7.503595982173514,7,7,0,2,0,2,2,474.15,1,1.8216324376942257,13,4,10,270.0,0.0,0.7,0.4,30.0,30.0,135.97,32.308714019545825,0.9124050087422484,0.12029589651607162,-0.031966726531431205,0.5,50,0.21522,6.4217,0.42149,0.2153387,0.224606,0.2304602,0.2418495,0.2412894,0.2518132,0.2398551,0.2747045,0.2472242,0.2886311,0.3737678,0.3584664,0.3261036,0.3219203,0.3244597,0.3886529,0.6066965,0.3871019,0.4693364,0.4805294,0.5154304,0.5688984,0.6822894,0.6019818,0.6338326,0.9890553,0.9677446,0.9165525,0.7089766,1.128291,1.124897,0.9236694,0.6266996,0.6453553,0.5209602,0.7091651,0.6508279,0.7235926,0.6765338,0.6254219,0.43257,0.3997377,0.4384174,0.4017854,0.3224491,0.2783772,0.2564043,0.2236994,0.2035692,0.1826495,0.2035926,0.1874197,0.1641239,0.1631915,0.1549402,0.1566758,0.1617093,0.1504414,0.1317211,0.1038815,0.09554748,0.09048969,0.07421165,0.06148694,0.04696067,0.04202106,0.03661952,0.03676158,0.0277228,0.02023524,0.01544193,0.01230474,0.01059646,0.009380607,0.00821746,0.007292887,0.006438372,0.005738616,0.004582793,0.003669627,0.003300753,0.002966102,0.002484772,0.002188784,0.001930746,0.001708398,0.001610367,0.001519538,0.001356047,0.00121779,0.001097838,0.0009938488,0.0009047679,0.0008255623,0.0007577863,0.0006179214,0.0005138605,0.0004341694,0.0003713028,0.0003214001,0.0002809006,0.0002473142,0.0002196277,0.0001962573,0.0001765849,0.0001449996,0.0001212708,0.0001028651,8.840665e-05,7.678752e-05,4.290496e-05
372,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.948961260428135,0.8694339414150496,44.779985535114655,24.459306696564678,2.5763368968436278,0.785780794368314,49.15193363566727,2.501596875597293,0,1.9975160376595726,4.16,12.7,1.98,12.99,11.41,3.91,64.34,0.37,35.35,0.26645542130709743,0.46,57.35,0.3943589887130313,9.15220307712393,2.2042271458052944,12.534972676418404,-0.1423634368851422,0.0773542001844061,7.550518036656332,0,7,0,2,1,2,2,458.09,1,1.9507953428597393,13,4,10,270.0,0.0,0.5,0.13,20.0,23.0,135.97,31.313895671507627,0.9124949955632599,0.12045646646835004,-0.032285905933595954,0.5,50,0.2324,9.2067,0.70466,0.233018,0.2357793,0.2356299,0.238975,0.2458239,0.2476169,0.2457018,0.2506506,0.2596237,0.2360199,0.2385785,0.2685263,0.2537125,0.2533304,0.2827718,0.2664638,0.2772502,0.310862,0.4545413,0.4178383,0.5114064,0.492726,0.6872786,0.7814582,1.065071,1.296804,1.024216,1.044139,0.9915002,0.7660629,0.8360922,0.6736225,0.6246679,0.6020775,0.4547752,0.6166027,0.7220339,0.7810974,0.594548,0.5058346,0.4966183,0.5081664,0.4987462,0.5203705,0.5366378,0.5166867,0.471242,0.4647759,0.4628214,0.3966273,0.3141953,0.2724721,0.2707426,0.2688877,0.2735905,0.2860619,0.2856721,0.213139,0.1718711,0.1465721,0.1385648,0.121708,0.1010874,0.08304434,0.07058987,0.06058821,0.05362553,0.04808166,0.03614978,0.02921117,0.02465822,0.02166881,0.01936186,0.01710095,0.01478631,0.01330467,0.01218484,0.01114091,0.009275733,0.007728151,0.007063678,0.006465704,0.005447933,0.004628284,0.003965708,0.003426959,0.003195555,0.002985714,0.002621416,0.002318149,0.002062666,0.001846992,0.001663553,0.001506055,0.001369915,0.001100853,0.0009044175,0.0007566864,0.0006427733,0.0005526259,0.0004807428,0.0004221826,0.0003738234,0.00033341,0.00029928,0.0002451767,0.0002046291,0.0001734357,0.0001488311,0.000129164,7.191371e-05
373,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,59.06650646919832,0.8622344468942733,44.76856843643066,24.634234850054774,2.5762771624098724,0.7857243683846433,49.035779115859526,2.5014027069201057,0,2.0003378772266167,8.23,14.55,6.51,14.57,12.4,-6.51,-90.0,0.45,77.04,0.1,0.46,12.25,0.45,9.052017846618739,2.1397437049465506,12.60590018439775,-0.14220231398412114,0.06873265366550828,7.225620982450664,7,3,3,0,2,2,3,257.38,2,1.9253463853083965,0,0,1,45.0,135.0,0.2,0.5,30.0,23.0,135.97,31.647150810248807,0.9212706169188738,0.12054482840988785,-0.032998273567547566,0.5,50,0.16254,8.7481,1.1889,0.1626366,0.1653233,0.1646847,0.1641302,0.1663188,0.1680522,0.1717082,0.1778937,0.1781452,0.1749611,0.1864385,0.1862265,0.1828675,0.1812663,0.1900932,0.1875979,0.2176665,0.200474,0.208345,0.2794895,0.2245283,0.2521769,0.255739,0.2910013,0.3066476,0.3064036,0.3327715,0.3081095,0.2563008,0.3379381,0.3695473,0.4495974,0.3935747,0.6103545,0.4358886,0.4977625,0.5795302,0.5918634,0.6034826,0.6488507,0.573174,0.5252552,0.616747,0.6047235,0.5584193,0.4381434,0.3033823,0.2957817,0.3030496,0.2962118,0.2667231,0.2482555,0.2592367,0.2750225,0.2876688,0.3293886,0.3002831,0.2448705,0.2134167,0.1766936,0.1578002,0.1461172,0.128261,0.1101031,0.09782457,0.08873207,0.08170012,0.07396924,0.05994621,0.0482075,0.03844067,0.03275738,0.03080556,0.02930461,0.02321967,0.0207959,0.01844139,0.01669778,0.01389594,0.01198938,0.01096568,0.01002852,0.0084101,0.007556782,0.006571493,0.005388995,0.005089602,0.004811133,0.004310498,0.003875257,0.003496066,0.00316492,0.002874964,0.002620388,0.00239257,0.001937312,0.001597933,0.001335432,0.001134133,0.0009747388,0.0008444883,0.0007402725,0.0006542356,0.0005824087,0.0005210022,0.0004251048,0.0003537795,0.0002991086,0.0002561801,0.0002215628,0.000122635
374,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.93738794483119,0.8727025587141439,44.67617212858356,24.502803917439916,2.577767217878719,0.7854401615493265,48.83873778203312,2.4969272401397693,0,1.947992192412668,7.43,14.11,4.57,14.09,13.07,7.51,103.17,0.63,53.95,0.37,0.46,72.6,0.14,9.503925071813745,2.1869892591714435,12.62321912511211,-0.13258359874233377,0.04873785067413596,6.209565260169596,7,7,0,2,0,2,2,481.07,1,1.926510764974963,14,4,10,80.0,350.0,0.1,0.1,70.0,70.0,135.97,33.12519207207986,0.9192693620586582,0.12185920175071117,-0.03227297474513588,0.5,50,0.22049,6.3818,0.77147,0.2218108,0.2547599,0.2527857,0.2604343,0.2402007,0.2533226,0.2444495,0.2811358,0.2815813,0.3297077,0.3327833,0.3787209,0.3707105,0.3696029,0.4403965,0.5839225,0.8391076,1.464545,1.568283,1.357377,0.9168123,0.4988728,0.7325577,0.772079,0.5712919,0.5004435,0.6261676,0.5013692,0.519608,0.5792264,0.6318766,0.6891854,0.5475737,0.5509455,0.5379376,0.4315939,0.5235584,0.5601279,0.7628873,0.7824153,0.9070123,0.877224,0.8085085,0.6797704,0.6040696,0.47346,0.3363621,0.2654742,0.2172097,0.1830515,0.1500112,0.1209591,0.1006715,0.09563555,0.08983154,0.08348551,0.0819602,0.07890811,0.06819294,0.06509348,0.06463994,0.07426479,0.07344905,0.06475928,0.05271569,0.04606117,0.0437614,0.04349257,0.03459183,0.03276465,0.0307338,0.02417395,0.0211091,0.01741995,0.01564938,0.01409793,0.01094023,0.00993657,0.008421913,0.007103101,0.006241291,0.005373247,0.004689374,0.004210075,0.003778632,0.003398783,0.003223349,0.003058991,0.002760392,0.002497731,0.002266553,0.002062781,0.001882786,0.001723396,0.00158187,0.001289149,0.001068757,0.0008963865,0.0007625433,0.0006557673,0.0005688671,0.0004977815,0.0004394714,0.0003907315,0.000349612,0.0002842215,0.0002356557,0.0001987091,0.0001698403,0.0001468587,8.061499e-05
375,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.46566854676841,0.86030156466689,44.62650388919103,24.477896145345753,2.576303170923982,0.7858273193551367,49.076615721484295,2.5009149603996863,0,1.9722312846459746,8.09,14.47,6.35,14.48,12.31,-6.35,-90.0,0.47,76.19,0.11,0.46,12.8,0.45,9.13982062167253,2.1766133244440353,12.60521043620263,-0.1533784262627174,0.06774888392379944,7.673467961001002,7,8,3,0,2,2,3,270.41,2,1.762285970379831,14,4,10,0.0,90.0,0.13,0.1,40.0,40.0,135.97,31.90719606686513,0.9179686472240505,0.12257840356513675,-0.03516661614107898,0.5,50,0.16063,8.4437,1.2914,0.1608282,0.1613707,0.1622667,0.1640356,0.1628652,0.1658012,0.1677254,0.1725331,0.1759152,0.1749408,0.1642661,0.2001645,0.1884758,0.1910344,0.2014272,0.1782043,0.1816208,0.1991027,0.2065632,0.260504,0.229288,0.2695919,0.2597437,0.2834778,0.3360961,0.3497055,0.3148261,0.2762766,0.2832385,0.2816072,0.2873654,0.3786766,0.4238184,0.4659981,0.549252,0.4660434,0.5319097,0.6188899,0.7207746,0.6071283,0.5131133,0.488829,0.5954803,0.6002088,0.5721328,0.444532,0.295839,0.2987894,0.3060166,0.295123,0.2806724,0.2700666,0.2681945,0.2850473,0.2977771,0.3461028,0.3261538,0.2589542,0.2248024,0.1871318,0.164161,0.1504779,0.1338764,0.1162446,0.1034584,0.09455288,0.0839274,0.07686713,0.06320406,0.05115414,0.04077738,0.03311262,0.03225628,0.03173193,0.023958,0.01956954,0.01688759,0.01518173,0.01290698,0.01084004,0.009839678,0.009025574,0.007447443,0.006264126,0.005727428,0.005000604,0.004764547,0.00454489,0.004146245,0.003791142,0.003471978,0.003180368,0.002920871,0.00268626,0.002473022,0.002030069,0.001686369,0.001418211,0.001206822,0.001038229,0.0009021586,0.0007909797,0.000699115,0.0006224375,0.0005577784,0.0004555693,0.0003792849,0.0003208248,0.0002750166,0.000238438,0.0001322578
376,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,58.440356146062726,0.8621883005378502,44.98477274774596,24.78798449901647,2.5763147638044344,0.7858292104208094,49.0996163756,2.5006744380519192,0,1.9520882030453637,3.29,12.44,0.32,12.44,10.55,-0.29,-116.26,0.63,33.01,0.53,0.46,37.51,0.36,9.005596028138823,2.151948347647598,12.485182318222053,-0.16492503830400745,0.07474353973437642,6.372698949450817,0,7,0,2,0,2,2,480.32,1,1.9508701366944643,13,4,8,270.0,0.0,0.2,0.3,23.0,22.0,135.97,31.57482577675317,0.9144088565822689,0.12035265561803003,-0.03147514379950688,0.5,50,0.13126,5.6443,0.41116,0.1316942,0.1343647,0.1365176,0.1350664,0.1395854,0.1415849,0.1463125,0.1435276,0.1489034,0.1474005,0.1538254,0.1622107,0.1785057,0.1880438,0.2011241,0.3406977,0.2012337,0.2552679,0.320413,0.2734978,0.2844056,0.3737075,0.3093357,0.2737745,0.2537366,0.26933,0.3296646,0.4351344,0.4987947,0.3738502,0.3441193,0.3248056,0.4425785,0.4248287,0.4781559,0.3853882,0.4402247,0.4667528,0.3925021,0.5618804,0.5620558,0.4685401,0.5229743,0.4886186,0.4026989,0.2857396,0.2386291,0.2289708,0.2213728,0.212989,0.2066882,0.1967304,0.1780614,0.1683977,0.1584307,0.1407902,0.1215616,0.08287076,0.06352381,0.06682,0.06681904,0.064353,0.06008615,0.05701487,0.0481334,0.04367719,0.0320996,0.02638833,0.01989903,0.0148594,0.01410595,0.01487985,0.01333807,0.01224839,0.0102014,0.008323057,0.006995869,0.006523693,0.005515577,0.00460325,0.004239775,0.003883719,0.00320439,0.002670908,0.002264601,0.001941595,0.001804812,0.001678582,0.001467199,0.001291372,0.001145725,0.0010237,0.0009198143,0.0008323155,0.0007566902,0.0006088697,0.0005011573,0.0004205119,0.0003584003,0.0003094273,0.0002700584,0.0002378888,0.0002109727,0.0001887148,0.0001697752,0.0001396702,0.0001168292,9.928747e-05,8.545454e-05,7.432099e-05,4.163042e-05
377,5.09,4.841723675841033e+23,136.0,44.0,106,2,2.09,34.75,78.76,135.34,36.246,-120.299,12.0,10.55,4.1,4.6,18.9,60.55732467276288,0.8572103026698725,44.22885813776643,23.8164414883992,2.5764610752426576,0.7841213371803469,48.79151069129063,2.528357812598733,0,1.8169038668511508,16.46,20.37,14.41,20.52,19.9,17.5,82.32,0.37,76.38,0.09,0.54,80.87,0.09,9.222406363810798,2.171051798853597,12.700356345757873,-0.15616928239264835,0.06018145251923615,4.342194650179491,0,7,0,2,0,2,2,617.43,1,1.8379007820163804,14,4,10,0.0,90.0,0.9,0.43,18.0,13.0,135.97,32.79229487435885,0.9212241872156701,0.11954168338813828,-0.036246303984456635,0.5,50,0.0065585,0.40997,0.056266,0.006562341,0.006633125,0.006663997,0.006636211,0.006651038,0.006676489,0.006804797,0.007134321,0.007311339,0.007505401,0.007300171,0.007602657,0.008204581,0.009091648,0.007618971,0.009660589,0.009376884,0.009045755,0.01110725,0.009344968,0.01220987,0.01300577,0.01260432,0.01512711,0.01418237,0.01580635,0.01946164,0.01624211,0.01796189,0.01917928,0.01656931,0.01402829,0.02969355,0.02168317,0.03079696,0.02085424,0.02637489,0.02335863,0.03674392,0.02397458,0.02338496,0.0299255,0.04923725,0.04980977,0.04345352,0.04748305,0.04987158,0.05570057,0.04588245,0.02894511,0.02441632,0.03317394,0.03555537,0.03237407,0.03780743,0.0325554,0.02577029,0.02408727,0.01982891,0.0145619,0.01992552,0.01592586,0.01992875,0.01354991,0.009920519,0.01134038,0.01107665,0.005982086,0.006505271,0.00687223,0.009876038,0.006347384,0.004629673,0.004292706,0.002326568,0.002082869,0.004303178,0.002680759,0.001672338,0.001299944,0.00144053,0.001051037,0.0009191568,0.0006813359,0.0004774368,0.0003476236,0.0003116058,0.0002876114,0.0002443797,0.0002065288,0.0001805202,0.0001622132,0.0001461813,0.0001323974,0.0001200633,9.574374e-05,7.785899e-05,6.445191e-05,5.528007e-05,4.8613e-05,4.283443e-05,3.783193e-05,3.355497e-05,2.97609e-05,2.659645e-05,2.164876e-05,1.793404e-05,1.50874e-05,1.286755e-05,1.110616e-05,6.031752e-06
